ID,Label,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
7511,5,5,5,1,1,0.780581,0.780396,0.000048,0.000031,1.000000,0.999969,True,153152,76541,76597,0,71,459.9159
7512,6,6,6,1,1,0.977707,0.977814,0.000021,0.000305,1.000000,1.000061,True,168518,76609,91895,0,71,506.0601
7513,7,7,7,1,1,0.911735,0.911652,0.000023,0.000061,1.000000,0.999939,True,153746,77313,76419,0,71,461.6997
7514,8,8,8,1,1,0.904121,0.904175,0.000012,-0.000031,1.000000,1.000031,True,153232,76571,76647,0,71,460.1562
7515,9,9,9,1,1,0.945638,0.945679,0.000030,0.000009,1.000000,1.000000,True,154322,76582,77726,0,71,463.4294
7516,0,0,0,1,1,0.987939,0.988098,0.000029,-0.000028,1.000000,1.000031,True,153018,76078,76926,0,71,459.5135
7517,1,1,1,1,1,0.849303,0.849213,0.000029,-0.000030,1.000000,1.000031,True,153192,76569,76609,0,71,460.0360
7518,2,2,2,1,1,0.944540,0.944580,0.000026,-0.000022,1.000000,1.000031,True,153995,77202,76779,0,71,462.4474
7519,3,3,3,1,1,0.876161,0.876129,0.000032,0.000065,1.000000,0.999939,True,153070,76453,76603,0,71,459.6697
7520,4,4,4,1,1,0.956513,0.956543,0.000014,0.000031,1.000000,0.999969,True,153517,76836,76667,0,71,461.0120
7521,5,5,5,1,1,0.968572,0.968658,0.000018,0.000002,1.000000,1.000000,True,167731,88426,79291,0,71,503.6967
7522,6,6,6,1,1,0.958474,0.958557,0.000020,0.000387,1.000000,1.000031,True,153927,77161,76752,0,71,462.2432
7523,7,7,7,1,1,0.866524,0.866425,0.000026,0.000000,1.000000,1.000000,True,154691,76933,77744,0,71,464.5375
7524,8,8,8,1,1,0.935068,0.935089,0.000020,-0.000058,1.000000,1.000061,True,152739,76272,76453,0,71,458.6757
7525,9,9,9,1,1,0.869902,0.869843,0.000029,0.000033,1.000000,0.999969,True,153276,76883,76379,0,71,460.2883
7526,0,0,0,1,1,0.980598,0.980713,0.000022,-0.000030,1.000000,1.000031,True,153190,76664,76512,0,71,460.0300
7527,1,1,1,1,1,0.890389,0.890289,0.000027,0.000000,1.000000,1.000000,True,154983,77825,77144,0,71,465.4144
7528,2,2,2,1,1,0.923585,0.923645,0.000022,-0.000091,1.000000,1.000092,True,153084,76821,76249,0,71,459.7117
7529,3,3,3,1,1,0.862920,0.862976,0.000017,0.000002,1.000000,1.000000,True,153568,76690,76864,0,71,461.1652
7530,4,4,4,1,1,0.808981,0.808807,0.000034,0.000031,1.000000,0.999969,True,169519,75406,94099,0,71,509.0661
7531,5,5,5,1,1,0.969599,0.969696,0.000021,0.000006,1.000000,1.000000,True,155534,77474,78046,0,71,467.0691
7532,6,6,6,1,1,0.969677,0.969757,0.000025,0.000067,1.000000,0.999939,True,153122,76610,76498,0,71,459.8258
7533,7,7,7,1,1,0.808541,0.808441,0.000026,0.000000,1.000000,1.000000,True,154155,77544,76597,0,71,462.9279
7534,8,8,8,1,1,0.875423,0.875336,0.000024,0.000031,1.000000,0.999969,True,152742,76456,76272,0,71,458.6847
7535,9,9,9,1,1,0.903289,0.903320,0.000016,0.000033,1.000000,0.999969,True,153305,76952,76339,0,71,460.3754
7536,0,0,0,1,1,0.978019,0.978119,0.000026,-0.000029,1.000000,1.000031,True,154057,77510,76533,0,71,462.6336
7537,0,0,0,1,1,0.988598,0.988770,0.000031,-0.000059,1.000000,1.000061,True,154147,77727,76406,0,71,462.9039
7538,7,7,7,1,1,0.713381,0.711334,0.000256,0.002567,1.000000,0.997437,True,154682,77963,76705,0,71,464.5105
7539,2,2,2,1,1,0.899790,0.899719,0.000019,0.000031,1.000000,0.999969,True,170244,76373,93857,0,71,511.2432
7540,6,6,6,1,1,0.971466,0.971527,0.000018,0.000033,1.000000,0.999969,True,153628,77017,76597,0,71,461.3453
7541,5,5,5,1,1,0.892404,0.892273,0.000043,0.000032,1.000000,0.999969,True,153482,77025,76443,0,71,460.9069
7542,5,5,5,1,1,0.951663,0.951691,0.000019,0.000002,1.000000,1.000000,True,152752,76258,76480,0,71,458.7147
7543,3,3,3,1,1,0.963235,0.963348,0.000030,0.000038,1.000000,0.999969,True,154517,77681,76822,0,71,464.0150
7544,7,7,7,1,1,0.746822,0.746613,0.000050,0.000000,1.000000,1.000000,True,153301,76976,76311,0,71,460.3634
7545,8,8,8,1,1,0.807870,0.807648,0.000052,0.000031,1.000000,0.999969,True,153325,76335,76976,0,71,460.4354
7546,6,6,6,1,1,0.962037,0.962189,0.000025,-0.000057,1.000000,1.000061,True,154145,77073,77058,0,71,462.8979
7547,6,6,6,1,1,0.965692,0.965790,0.000022,0.000010,1.000000,1.000000,True,156235,77980,78241,0,71,469.1742
7548,6,6,6,1,1,0.971451,0.971466,0.000010,0.000001,1.000000,1.000000,True,167304,76177,91113,0,71,502.4144
7549,6,6,6,1,1,0.925593,0.925568,0.000017,0.000001,1.000000,1.000000,True,152446,76229,76203,0,71,457.7958
7550,4,4,4,1,1,0.918770,0.918793,0.000017,-0.000061,1.000000,1.000061,True,153876,77197,76665,0,71,462.0901
7551,3,3,3,1,1,0.882899,0.882812,0.000028,-0.000030,1.000000,1.000031,True,152627,76516,76097,0,71,458.3393
7552,8,8,8,1,1,0.812575,0.812378,0.000044,-0.000030,1.000000,1.000031,True,153195,76881,76300,0,71,460.0450
7553,8,8,8,1,1,0.937865,0.937897,0.000014,0.000062,1.000000,0.999939,True,152628,76055,76559,0,71,458.3423
7554,3,3,3,1,1,0.912192,0.912109,0.000029,0.000002,1.000000,1.000000,True,153517,76284,77219,0,71,461.0120
7555,0,0,0,1,1,0.963062,0.963165,0.000019,-0.000060,1.000000,1.000061,True,155357,77284,78059,0,71,466.5375
7556,1,1,1,1,1,0.817892,0.817749,0.000033,0.000000,1.000000,1.000000,True,195386,118114,77258,0,71,586.7447
7557,9,9,9,1,1,0.920893,0.920959,0.000020,-0.000060,1.000000,1.000061,True,165934,76830,89090,0,71,498.3003
7558,0,0,0,1,1,0.914594,0.914581,0.000020,0.000000,1.000000,1.000000,True,153781,76649,77118,0,71,461.8048
7559,5,5,5,1,1,0.994726,0.994904,0.000032,0.000133,1.000000,1.000061,True,152452,75829,76609,0,71,457.8138
7560,4,4,4,1,1,0.851290,0.851135,0.000042,0.000000,1.000000,1.000000,True,154036,77592,76430,0,71,462.5706
7561,1,1,1,1,1,0.882028,0.882019,0.000019,-0.000029,1.000000,1.000031,True,152654,76373,76267,0,71,458.4204
7562,9,9,9,1,1,0.918759,0.918762,0.000017,0.000031,1.000000,0.999969,True,153484,77747,75723,0,71,460.9129
7563,1,1,1,1,1,0.885724,0.885681,0.000020,0.000001,1.000000,1.000000,True,155155,77102,78039,0,71,465.9309
7564,2,2,2,1,1,0.944600,0.944702,0.000023,-0.000029,1.000000,1.000031,True,156755,79441,77300,0,71,470.7357
7565,7,7,7,1,1,0.897049,0.897003,0.000020,0.000031,1.000000,0.999969,True,165948,87975,77959,0,71,498.3423
7566,0,0,0,1,1,0.958802,0.958862,0.000016,0.000000,1.000000,1.000000,True,152258,76250,75994,0,71,457.2312
7567,1,1,1,1,1,0.853796,0.853546,0.000056,0.000031,1.000000,0.999969,True,153450,76981,76455,0,71,460.8108
7568,3,3,3,1,1,0.896020,0.896027,0.000012,0.000000,1.000000,1.000000,True,153232,76989,76229,0,71,460.1562
7569,8,8,8,1,1,0.901686,0.901611,0.000020,0.000031,1.000000,0.999969,True,152406,76182,76210,0,71,457.6757
7570,2,2,2,1,1,0.974549,0.974670,0.000027,0.000702,1.000000,1.000000,True,153150,77290,75846,0,71,459.9099
7571,9,9,9,1,1,0.966853,0.966949,0.000023,-0.000028,1.000000,1.000031,True,155364,77248,78102,0,71,466.5586
7572,2,2,2,1,1,0.943344,0.943390,0.000021,-0.000029,1.000000,1.000031,True,154242,77208,77020,0,71,463.1892
7573,7,7,7,1,1,0.605876,0.604065,0.000220,0.002200,1.000000,0.997803,True,169751,92256,77481,0,71,509.7628
7574,4,4,4,1,1,0.691597,0.691437,0.000040,0.000061,1.000000,0.999939,True,168513,77787,90712,0,71,506.0450
7575,2,2,2,1,1,0.953344,0.953369,0.000013,-0.000029,1.000000,1.000031,True,152868,76172,76682,0,71,459.0631
7576,6,6,6,1,1,0.985175,0.985291,0.000023,0.000122,1.000000,1.000000,True,153962,76904,77044,0,71,462.3483
7577,5,5,5,1,1,0.978791,0.978912,0.000025,-0.000057,1.000000,1.000061,True,152196,76409,75773,0,71,457.0450
7578,5,5,5,1,1,0.972386,0.972534,0.000030,-0.000057,1.000000,1.000061,True,152068,76182,75872,0,71,456.6607
7579,9,9,9,1,1,0.854172,0.854034,0.000036,0.000001,1.000000,1.000000,True,154453,76537,77902,0,71,463.8228
7580,9,9,9,1,1,0.858258,0.858185,0.000024,0.000000,1.000000,1.000000,True,152371,76208,76149,0,71,457.5706
7581,1,1,1,1,1,0.882011,0.881989,0.000021,0.000000,1.000000,1.000000,True,153141,76948,76179,0,71,459.8829
7582,1,1,1,1,1,0.888701,0.888641,0.000019,0.000000,1.000000,1.000000,True,153357,76787,76556,0,71,460.5315
7583,5,5,5,1,1,0.964709,0.964844,0.000031,0.000033,1.000000,0.999969,True,152569,75859,76696,0,71,458.1652
7584,7,7,7,1,1,0.776968,0.776825,0.000038,0.000000,1.000000,1.000000,True,153108,76981,76113,0,71,459.7838
7585,6,6,6,1,1,0.982054,0.982117,0.000018,0.000004,1.000000,1.000000,True,153215,76079,77122,0,71,460.1051
7586,8,8,8,1,1,0.933858,0.933899,0.000019,0.000001,1.000000,1.000000,True,155547,78545,76988,0,71,467.1081
7587,2,2,2,1,1,0.911767,0.911713,0.000027,0.000002,1.000000,1.000000,True,154371,76624,77733,0,71,463.5766
7588,9,9,9,1,1,0.902119,0.902008,0.000029,0.000061,1.000000,0.999939,True,154281,77704,76563,0,71,463.3063
7589,4,4,4,1,1,0.943349,0.943390,0.000017,-0.000061,1.000000,1.000061,True,153460,76767,76679,0,71,460.8408
7590,3,3,3,1,1,0.967736,0.967834,0.000029,0.000013,1.000000,1.000000,True,154131,77088,77029,0,71,462.8559
7591,1,1,1,1,1,0.879890,0.879822,0.000023,0.000000,1.000000,1.000000,True,154830,77383,77433,0,71,464.9550
7592,9,9,9,1,1,0.947780,0.947876,0.000023,-0.000061,1.000000,1.000061,True,168472,91414,77044,0,71,505.9219
7593,0,0,0,1,1,0.982102,0.982208,0.000020,-0.000030,1.000000,1.000031,True,157239,79198,78027,0,71,472.1892
7594,9,9,9,1,1,0.944855,0.944946,0.000022,-0.000030,1.000000,1.000031,True,153467,76699,76754,0,71,460.8619
7595,3,3,3,1,1,0.874643,0.874573,0.000029,0.000032,1.000000,0.999969,True,154911,77423,77474,0,71,465.1982
7596,6,6,6,1,1,0.984392,0.984436,0.000019,0.000394,1.000000,0.999939,True,153329,76928,76387,0,71,460.4474
7597,8,8,8,1,1,0.941636,0.941681,0.000019,-0.000030,1.000000,1.000031,True,156964,76382,80568,0,71,471.3634
7598,7,7,7,1,1,0.923329,0.923370,0.000015,-0.000030,1.000000,1.000031,True,152722,76681,76027,0,71,458.6246
7599,0,0,0,1,1,0.963595,0.963715,0.000019,-0.000091,1.000000,1.000092,True,154341,77384,76943,0,71,463.4865
7600,1,1,1,1,1,0.896388,0.896423,0.000010,-0.000030,1.000000,1.000031,True,153837,77356,76467,0,71,461.9730
7601,0,0,0,1,1,0.987022,0.987152,0.000025,-0.000029,1.000000,1.000031,True,153732,76907,76811,0,71,461.6577
7602,5,5,5,1,1,0.979969,0.980072,0.000022,-0.000058,1.000000,1.000061,True,168770,89042,79714,0,71,506.8168
7603,8,8,8,1,1,0.946311,0.946381,0.000015,-0.000029,1.000000,1.000031,True,156070,78325,77731,0,71,468.6787
7604,2,2,2,1,1,0.936957,0.937012,0.000017,-0.000026,1.000000,1.000031,True,153400,77075,76311,0,71,460.6607
7605,7,7,7,1,1,0.772070,0.771912,0.000037,0.000000,1.000000,1.000000,True,154622,76814,77794,0,71,464.3303
7606,7,7,7,1,1,0.702192,0.700134,0.000250,0.002506,1.000000,0.997498,True,152706,76153,76539,0,71,458.5766
7607,0,0,0,1,1,0.979702,0.979828,0.000027,-0.000029,1.000000,1.000031,True,153411,76987,76410,0,71,460.6937
7608,1,1,1,1,1,0.977434,0.977600,0.000032,0.000227,1.000000,1.000031,True,154274,77188,77072,0,71,463.2853
7609,2,2,2,1,1,0.972308,0.972443,0.000028,0.000005,1.000000,1.000000,True,154838,77415,77409,0,71,464.9790
7610,3,3,3,1,1,0.968073,0.968140,0.000013,0.000287,1.000000,1.000031,True,154730,77694,77022,0,71,464.6547
7611,4,4,4,1,1,0.974541,0.974609,0.000013,-0.000030,1.000000,1.000031,True,193684,112517,81153,0,71,581.6336
7612,5,5,5,1,1,0.967363,0.967438,0.000017,0.000001,1.000000,1.000000,True,166784,78181,88589,0,71,500.8529
7613,6,6,6,1,1,0.968987,0.969086,0.000023,0.000033,1.000000,0.999969,True,153202,76782,76406,0,71,460.0661
7614,7,7,7,1,1,0.948735,0.948792,0.000018,-0.000030,1.000000,1.000031,True,154287,77230,77043,0,71,463.3243
7615,8,8,8,1,1,0.974256,0.974365,0.000026,0.000033,1.000000,0.999969,True,152385,75627,76744,0,71,457.6126
7616,9,9,9,1,1,0.945891,0.945923,0.000018,-0.000057,1.000000,1.000061,True,152708,76537,76157,0,71,458.5826
7617,0,0,0,1,1,0.988627,0.988708,0.000019,-0.000029,1.000000,1.000031,True,154633,76621,77998,0,71,464.3634
7618,1,1,1,1,1,0.977391,0.977539,0.000030,0.000003,1.000000,1.000000,True,154183,77456,76713,0,71,463.0120
7619,2,2,2,1,1,0.612995,0.612701,0.000059,0.000031,1.000000,0.999969,True,155864,77946,77904,0,71,468.0601
7620,3,3,3,1,1,0.947744,0.947845,0.000017,-0.000052,1.000000,1.000061,True,168591,89642,78935,0,71,506.2793
7621,4,4,4,1,1,0.974443,0.974609,0.000030,-0.000059,1.000000,1.000061,True,153497,76982,76501,0,71,460.9520
7622,5,5,5,1,1,0.979798,0.979919,0.000026,0.000002,1.000000,1.000000,True,154120,77761,76345,0,71,462.8228
7623,8,8,8,1,1,0.968803,0.968903,0.000023,0.000032,1.000000,0.999969,True,154477,77173,77290,0,71,463.8949
7624,9,9,9,1,1,0.972059,0.972107,0.000010,-0.000025,1.000000,1.000031,True,152790,76384,76392,0,71,458.8288
7625,0,0,0,1,1,0.981929,0.982056,0.000023,-0.000030,1.000000,1.000031,True,152502,76039,76449,0,71,457.9640
7626,1,1,1,1,1,0.975844,0.975952,0.000022,-0.000022,1.000000,1.000031,True,154182,77512,76656,0,71,463.0090
7627,2,2,2,1,1,0.727569,0.727325,0.000048,0.000062,1.000000,0.999939,True,155522,77614,77894,0,71,467.0330
7628,3,3,3,1,1,0.963176,0.963318,0.000026,-0.000028,1.000000,1.000031,True,153560,77063,76483,0,71,461.1411
7629,4,4,4,1,1,0.963647,0.963715,0.000022,0.000064,1.000000,0.999939,True,168903,88878,80011,0,71,507.2162
7630,5,5,5,1,1,0.955598,0.955627,0.000013,0.000000,1.000000,1.000000,True,153676,76942,76720,0,71,461.4895
7631,6,6,6,1,1,0.950890,0.950958,0.000018,-0.000060,1.000000,1.000061,True,155616,78435,77167,0,71,467.3153
7632,7,7,7,1,1,0.977880,0.978027,0.000032,0.000040,1.000000,0.999969,True,153674,76742,76918,0,71,461.4835
7633,8,8,8,1,1,0.988320,0.988403,0.000020,0.000034,1.000000,0.999969,True,152901,75726,77161,0,71,459.1622
7634,9,9,9,1,1,0.850605,0.850525,0.000033,-0.000061,1.000000,1.000061,True,152747,76100,76633,0,71,458.6997
7635,2,2,2,1,1,0.861009,0.860931,0.000029,-0.000030,1.000000,1.000031,True,156959,78481,78464,0,71,471.3483
7636,1,1,1,1,1,0.949483,0.949554,0.000016,-0.000060,1.000000,1.000061,True,154036,76988,77034,0,71,462.5706
7637,2,2,2,1,1,0.752823,0.752625,0.000043,0.000061,1.000000,0.999939,True,153566,77427,76125,0,71,461.1592
7638,1,1,1,1,1,0.965384,0.965485,0.000020,-0.000060,1.000000,1.000061,True,165298,76647,88637,0,71,496.3904
7639,3,3,3,1,1,0.954332,0.954376,0.000017,0.000401,1.000000,0.999969,True,154298,76944,77340,0,71,463.3574
7640,9,9,9,1,1,0.950456,0.950531,0.000017,0.000000,1.000000,1.000000,True,153227,76422,76791,0,71,460.1411
7641,9,9,9,1,1,0.761008,0.760742,0.000065,0.000031,1.000000,0.999969,True,153331,76383,76934,0,71,460.4535
7642,8,8,8,1,1,0.953106,0.953156,0.000015,0.000000,1.000000,1.000000,True,152764,76349,76401,0,71,458.7508
7643,5,5,5,1,1,0.932827,0.932861,0.000018,0.000001,1.000000,1.000000,True,155309,77170,78125,0,71,466.3934
7644,3,3,3,1,1,0.889230,0.889252,0.000016,0.000002,1.000000,1.000000,True,152820,76194,76612,0,71,458.9189
7645,7,7,7,1,1,0.981094,0.981201,0.000024,0.000001,1.000000,1.000000,True,153737,76612,77111,0,71,461.6727
7646,0,0,0,1,1,0.984439,0.984497,0.000013,-0.000030,1.000000,1.000031,True,169405,92072,77319,0,71,508.7237
7647,7,7,7,1,1,0.896060,0.895966,0.000032,0.000002,1.000000,1.000000,True,152441,75499,76928,0,71,457.7808
7648,7,7,7,1,1,0.738542,0.738251,0.000061,0.000000,1.000000,1.000000,True,152677,76310,76353,0,71,458.4895
7649,5,5,5,1,1,0.953571,0.953644,0.000018,-0.000030,1.000000,1.000031,True,152325,75900,76411,0,71,457.4324
7650,7,7,7,1,1,0.940577,0.940582,0.000005,0.000000,1.000000,1.000000,True,152073,76232,75827,0,71,456.6757
7651,9,9,9,1,1,0.803351,0.803223,0.000032,0.000031,1.000000,0.999969,True,154325,76386,77925,0,71,463.4384
7652,9,9,9,1,1,0.852697,0.852631,0.000018,0.000061,1.000000,0.999939,True,152661,76289,76358,0,71,458.4414
7653,4,4,4,1,1,0.965450,0.965485,0.000012,-0.000030,1.000000,1.000031,True,153292,76803,76475,0,71,460.3363
7654,7,7,7,1,1,0.902304,0.902283,0.000014,0.000001,1.000000,1.000000,True,153833,77552,76267,0,71,461.9610
7655,0,0,0,1,1,0.990867,0.991028,0.000028,-0.000058,1.000000,1.000061,True,169396,91311,78071,0,71,508.6967
7656,3,3,3,1,1,0.945620,0.945679,0.000018,0.000003,1.000000,1.000000,True,153467,76881,76572,0,71,460.8619
7657,4,4,4,1,1,0.955714,0.955688,0.000018,0.000001,1.000000,1.000000,True,153946,76789,77143,0,71,462.3003
7658,1,1,1,1,1,0.951492,0.951538,0.000016,-0.000030,1.000000,1.000031,True,152330,75606,76710,0,71,457.4474
7659,5,5,5,1,1,0.995913,0.996033,0.000021,0.000008,1.000000,1.000031,True,161295,78373,82908,0,71,484.3694
7660,8,8,8,1,1,0.988858,0.988983,0.000025,-0.000027,1.000000,1.000031,True,154243,77325,76904,0,71,463.1922
7661,1,1,1,1,1,0.814273,0.814178,0.000028,0.000000,1.000000,1.000000,True,152756,76176,76566,0,71,458.7267
7662,4,4,4,1,1,0.909186,0.909241,0.000020,0.000000,1.000000,1.000000,True,153228,76479,76735,0,71,460.1441
7663,8,8,8,1,1,0.990806,0.990906,0.000016,-0.000060,1.000000,1.000061,True,154977,77746,77217,0,71,465.3964
7664,4,4,4,1,1,0.943340,0.943359,0.000026,-0.000025,1.000000,1.000031,True,153087,76354,76719,0,71,459.7207
7665,1,1,1,1,1,0.935374,0.935425,0.000020,0.000003,1.000000,1.000000,True,153222,76604,76604,0,71,460.1261
7666,8,8,8,1,1,0.981206,0.981293,0.000017,-0.000061,1.000000,1.000061,True,153046,76499,76533,0,71,459.5976
7667,6,6,6,1,1,0.985491,0.985565,0.000021,0.000071,1.000000,0.999939,True,155520,77659,77847,0,71,467.0270
7668,6,6,6,1,1,0.970263,0.970337,0.000022,0.000005,1.000000,1.000000,True,165338,88031,77293,0,71,496.5105
7669,4,4,4,1,1,0.935855,0.935883,0.000015,-0.000029,1.000000,1.000031,True,153470,76462,76994,0,71,460.8709
7670,6,6,6,1,1,0.979069,0.979156,0.000025,0.000034,1.000000,0.999969,True,152562,76323,76225,0,71,458.1441
7671,0,0,0,1,1,0.921214,0.921204,0.000013,-0.000061,1.000000,1.000061,True,152803,76425,76364,0,71,458.8679
7672,5,5,5,1,1,0.827145,0.826935,0.000057,-0.000030,1.000000,1.000031,True,153448,76279,77155,0,71,460.8048
7673,5,5,5,1,1,0.942867,0.942932,0.000020,0.000031,1.000000,0.999969,True,152098,75765,76319,0,71,456.7508
7674,3,3,3,1,1,0.978936,0.979065,0.000022,0.000318,1.000000,1.000092,True,154724,77079,77631,0,71,464.6366
7675,3,3,3,1,1,0.941353,0.941406,0.000021,0.000063,1.000000,0.999939,True,155057,76407,78636,0,71,465.6366
7676,5,5,5,1,1,0.939335,0.939331,0.000019,0.000031,1.000000,0.999969,True,153781,77437,76330,0,71,461.8048
7677,7,7,7,1,1,0.893948,0.893890,0.000025,0.000002,1.000000,1.000000,True,168831,76555,92262,0,71,507.0000
7678,2,2,2,1,1,0.864307,0.864288,0.000019,-0.000030,1.000000,1.000031,True,153000,76647,76339,0,71,459.4595
7679,5,5,5,1,1,0.858603,0.858521,0.000026,-0.000030,1.000000,1.000031,True,152606,76172,76420,0,71,458.2763
7680,9,9,9,1,1,0.727789,0.727631,0.000037,0.000031,1.000000,0.999969,True,152289,76043,76232,0,71,457.3243
7681,6,6,6,1,1,0.989274,0.989410,0.000028,0.000568,1.000000,1.000000,True,152979,76493,76472,0,71,459.3964
7682,9,9,9,1,1,0.918102,0.918121,0.000016,-0.000061,1.000000,1.000061,True,153312,76791,76507,0,71,460.3964
7683,2,2,2,1,1,0.745677,0.745422,0.000050,0.000092,1.000000,0.999908,True,154946,77556,77376,0,71,465.3033
7684,6,6,6,1,1,0.982017,0.982147,0.000026,0.000005,1.000000,1.000000,True,154088,77406,76668,0,71,462.7267
7685,2,2,2,1,1,0.911293,0.911316,0.000017,0.000001,1.000000,1.000000,True,152781,76462,76305,0,71,458.8018
7686,1,1,1,1,1,0.980384,0.980469,0.000016,-0.000029,1.000000,1.000031,True,166880,88564,78302,0,71,501.1411
7687,2,2,2,1,1,0.813533,0.813324,0.000055,0.000001,1.000000,1.000000,True,154256,77156,77086,0,71,463.2312
7688,0,0,0,1,1,0.980606,0.980713,0.000025,0.000002,1.000000,1.000000,True,153097,76509,76574,0,71,459.7508
7689,8,8,8,1,1,0.720675,0.720337,0.000070,0.000031,1.000000,0.999969,True,152531,76107,76410,0,71,458.0511
7690,3,3,3,1,1,0.936160,0.936188,0.000021,-0.000030,1.000000,1.000031,True,153816,76798,77004,0,71,461.9099
7691,8,8,8,1,1,0.927690,0.927612,0.000023,0.000093,1.000000,0.999908,True,156912,78621,78277,0,71,471.2072
7692,3,3,3,1,1,0.899831,0.899750,0.000022,0.000063,1.000000,0.999939,True,153736,77026,76696,0,71,461.6697
7693,0,0,0,1,1,0.979199,0.979370,0.000034,0.000003,1.000000,1.000000,True,152923,76168,76741,0,71,459.2282
7694,8,8,8,1,1,0.946701,0.946808,0.000022,-0.000060,1.000000,1.000061,True,166537,90171,76352,0,71,500.1111
7695,7,7,7,1,1,0.989403,0.989532,0.000023,-0.000026,1.000000,1.000061,True,153043,76045,76984,0,71,459.5886
7696,4,4,4,1,1,0.886152,0.885986,0.000049,0.000001,1.000000,1.000000,True,152561,76338,76209,0,71,458.1411
7697,9,9,9,1,1,0.770121,0.769806,0.000061,0.000031,1.000000,0.999969,True,153411,76842,76555,0,71,460.6937
7698,5,5,5,1,1,0.931478,0.931519,0.000017,0.000031,1.000000,0.999969,True,153236,76860,76362,0,71,460.1682
7699,0,0,0,1,1,0.985304,0.985382,0.000020,0.000032,1.000000,0.999969,True,154760,76941,77805,0,71,464.7447
7700,9,9,9,1,1,0.917291,0.917236,0.000024,-0.000030,1.000000,1.000031,True,152817,76230,76573,0,71,458.9099
7701,7,7,7,1,1,0.953300,0.953400,0.000026,0.000002,1.000000,1.000000,True,153938,77487,76437,0,71,462.2763
7702,0,0,0,1,1,0.973838,0.973938,0.000023,-0.000029,1.000000,1.000031,True,153444,76263,77167,0,71,460.7928
7703,0,0,0,1,1,0.981638,0.981750,0.000022,-0.000061,1.000000,1.000061,True,169610,90818,78778,0,71,509.3393
7704,4,4,4,1,1,0.840636,0.840424,0.000057,-0.000030,1.000000,1.000031,True,153039,76435,76590,0,71,459.5766
7705,6,6,6,1,1,0.989042,0.989197,0.000026,0.000295,1.000000,1.000061,True,153944,76878,77052,0,71,462.2943
7706,0,0,0,1,1,0.979000,0.979126,0.000027,0.000001,1.000000,1.000000,True,152852,76124,76714,0,71,459.0150
7707,9,9,9,1,1,0.919009,0.919098,0.000017,-0.000060,1.000000,1.000061,True,154664,76848,77802,0,71,464.4565
7708,1,1,1,1,1,0.912324,0.912323,0.000016,0.000031,1.000000,0.999969,True,152614,75485,77115,0,71,458.3003
7709,6,6,6,1,1,0.989512,0.989594,0.000016,0.000190,1.000000,1.000031,True,152122,75817,76291,0,71,456.8228
7710,2,2,2,1,1,0.940299,0.940277,0.000018,0.000031,1.000000,0.999969,True,152666,76178,76474,0,71,458.4565
7711,7,7,7,1,1,0.992121,0.992279,0.000027,0.000133,1.000000,1.000061,True,170853,93228,77611,0,71,513.0721
7712,6,6,6,1,1,0.980477,0.980560,0.000017,-0.000058,1.000000,1.000061,True,154209,77403,76792,0,71,463.0901
7713,8,8,8,1,1,0.889721,0.889587,0.000033,0.000031,1.000000,0.999969,True,152890,76092,76784,0,71,459.1291
7714,3,3,3,1,1,0.963592,0.963684,0.000030,0.000355,1.000000,1.000061,True,154791,77658,77119,0,71,464.8378
7715,5,5,5,1,1,0.979557,0.979706,0.000025,-0.000090,1.000000,1.000092,True,156599,78676,77909,0,71,470.2673
7716,2,2,2,1,1,0.865913,0.865875,0.000023,0.000062,1.000000,0.999939,True,152709,76480,76215,0,71,458.5856
7717,1,1,1,1,1,0.949192,0.949310,0.000022,-0.000060,1.000000,1.000061,True,153224,76577,76633,0,71,460.1321
7718,8,8,8,1,1,0.847897,0.847839,0.000021,0.000000,1.000000,1.000000,True,151965,75603,76348,0,68,456.3514
7719,3,3,3,1,1,0.941254,0.941284,0.000013,-0.000028,1.000000,1.000031,True,153330,76837,76479,0,71,460.4505
7720,8,8,8,1,1,0.913919,0.913849,0.000024,0.000001,1.000000,1.000000,True,191512,111781,79717,0,71,575.1111
7721,6,6,6,1,1,0.976860,0.976959,0.000021,-0.000026,1.000000,1.000031,True,153870,76968,76888,0,71,462.0721
7722,1,1,1,1,1,0.866961,0.866791,0.000045,0.000031,1.000000,0.999969,True,152457,76230,76213,0,71,457.8288
7723,0,0,0,1,1,0.991193,0.991333,0.000024,-0.000055,1.000000,1.000061,True,155084,77181,77889,0,71,465.7177
7724,2,2,2,1,1,0.643746,0.642090,0.000235,0.002353,1.000000,0.997650,True,160830,80149,80667,0,71,482.9730
7725,1,1,1,1,1,0.925575,0.925659,0.000018,0.000001,1.000000,1.000000,True,153843,77035,76794,0,71,461.9910
7726,4,4,4,1,1,0.925301,0.925293,0.000008,0.000000,1.000000,1.000000,True,154105,77377,76714,0,71,462.7778
7727,0,0,0,1,1,0.979586,0.979645,0.000015,-0.000091,1.000000,1.000092,True,153680,77120,76546,0,71,461.5015
7728,1,1,1,1,1,0.807507,0.807220,0.000065,0.000000,1.000000,1.000000,True,153042,76944,76084,0,71,459.5856
7729,2,2,2,1,1,0.822516,0.822266,0.000054,-0.000030,1.000000,1.000031,True,179412,101303,78095,0,71,538.7748
