ID,Label,Name,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,Top5_HW,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
8150,34,fox,28,28,1,0,0.163295,0.163177,28:0.163177;34:0.078552;36:0.065887;84:0.049561;42:0.037811,0.000016,0.001103,1.000000,0.998901,True,157387,80299,77074,0,71,472.6336
8151,93,turtle,93,93,1,1,0.404136,0.403992,93:0.403992;32:0.181763;67:0.074585;10:0.042694;26:0.027893,0.000016,0.000681,1.000000,0.999329,True,158076,80150,77912,0,71,474.7027
8152,84,table,84,84,1,1,0.997569,0.835327,84:0.835327;44:0.078552;5:0.013794;40:0.011017;45:0.010132,0.003248,0.166831,0.995330,1.000275,True,158053,80924,77115,0,71,474.6336
8153,26,crab,26,26,1,1,0.981144,0.863586,26:0.863586;45:0.045105;93:0.043793;79:0.011688;44:0.002960,0.002350,0.088011,0.997874,0.999878,True,156580,79451,77115,0,71,470.2102
8154,74,shrew,74,74,1,1,0.420162,0.420044,74:0.420044;38:0.070709;27:0.046967;4:0.044250;55:0.028473,0.000015,0.000677,1.000000,0.999329,True,156692,80082,76596,0,71,470.5465
8155,78,snake,44,44,1,0,0.094514,0.094391,44:0.094391;77:0.083130;63:0.065674;2:0.051605;72:0.043518,0.000015,0.001134,1.000000,0.998871,True,157022,79967,77041,0,71,471.5375
8156,50,mouse,50,50,1,1,0.431414,0.431335,50:0.431335;36:0.346375;64:0.024384;74:0.024231;4:0.011841,0.000018,0.000806,1.000000,0.999207,True,156143,79380,76749,0,71,468.8979
8157,57,pear,57,57,1,1,0.847571,0.848480,57:0.848480;0:0.021973;40:0.014221;65:0.010681;69:0.007599,0.000024,0.000097,1.000000,0.999939,True,155308,78726,76568,0,71,466.3904
8158,54,orchid,54,54,1,1,0.319261,0.319122,54:0.319122;70:0.127777;92:0.070251;62:0.037476;41:0.030090,0.000013,0.000828,1.000000,0.999176,True,158010,81135,76861,0,71,474.5045
8159,2,baby,2,2,1,1,0.274946,0.274658,2:0.274658;11:0.271698;35:0.263733;98:0.060791;46:0.010712,0.000021,0.000842,0.999999,0.999176,True,156044,79521,76509,0,71,468.6006
8160,95,whale,73,73,1,0,0.630260,0.630371,73:0.630371;67:0.161926;30:0.059784;95:0.024384;23:0.018951,0.000018,-0.000042,1.000000,1.000061,True,156067,78915,77138,0,71,468.6697
8161,44,lizard,44,44,1,1,0.682052,0.682404,44:0.682404;27:0.184021;78:0.043579;18:0.013367;29:0.012756,0.000018,-0.000016,1.000000,1.000061,True,157034,79585,77435,0,71,471.5736
8162,66,raccoon,66,66,1,1,0.968796,0.960632,66:0.960632;97:0.002502;74:0.002411;38:0.001953;12:0.001801,0.000169,0.000561,0.999999,1.000519,True,173240,80165,93061,0,71,520.2402
8163,60,plain,60,60,1,1,0.895634,0.896606,60:0.896606;33:0.007629;71:0.007111;68:0.006927;49:0.005768,0.000024,0.000228,1.000000,0.999817,True,156628,79627,76987,0,71,470.3544
8164,26,crab,26,26,1,1,0.523007,0.522949,26:0.522949;45:0.098114;93:0.068817;79:0.065186;48:0.025543,0.000017,0.000071,1.000000,0.999939,True,156205,80079,76112,0,71,469.0841
8165,58,pickup_truck,58,58,1,1,0.792879,0.793457,58:0.793457;13:0.044830;89:0.008270;41:0.005737;5:0.005188,0.000018,0.000071,1.000000,0.999939,True,157591,80827,76750,0,71,473.2462
8166,82,sunflower,82,82,1,1,0.810614,0.811279,82:0.811279;78:0.008850;61:0.006256;6:0.005585;22:0.004974,0.000017,-0.000084,1.000000,1.000092,True,157233,79597,77622,0,71,472.1712
8167,67,ray,10,10,1,0,0.194437,0.194275,10:0.194275;84:0.058868;50:0.058533;61:0.055298;74:0.052246,0.000016,0.001165,1.000000,0.998840,True,157679,80317,77348,0,71,473.5105
8168,98,woman,98,98,1,1,0.517418,0.517334,98:0.517334;35:0.112061;46:0.062103;11:0.041260;2:0.029541,0.000014,0.000066,1.000000,0.999939,True,156607,79975,76618,0,71,470.2913
8169,89,tractor,89,89,1,1,0.734945,0.735474,89:0.735474;90:0.046082;6:0.021179;48:0.017944;41:0.015137,0.000018,0.000013,1.000000,1.000000,True,157007,80029,76964,0,71,471.4925
8170,28,cup,28,28,1,1,0.945340,0.938751,28:0.938751;10:0.019806;16:0.005249;40:0.003052;92:0.001648,0.000137,0.000108,0.999995,1.000366,True,173833,80201,93618,0,71,522.0210
8171,55,otter,3,3,1,0,0.706772,0.707336,3:0.707336;72:0.083740;4:0.075562;55:0.052124;63:0.016571,0.000021,0.000031,1.000000,1.000061,True,156332,79619,76699,0,71,469.4655
8172,95,whale,95,95,1,1,0.679824,0.680267,95:0.680267;30:0.219940;73:0.009277;12:0.007904;69:0.005157,0.000020,0.000087,1.000000,0.999939,True,173531,80818,92699,0,71,521.1141
8173,76,skyscraper,76,76,1,1,0.638961,0.639374,76:0.639374;69:0.193726;17:0.032715;12:0.017761;40:0.009583,0.000017,0.000074,1.000000,0.999939,True,156690,79390,77286,0,71,470.5405
8174,60,plain,60,60,1,1,0.836868,0.837769,60:0.837769;71:0.020081;33:0.016785;96:0.015350;82:0.013092,0.000023,-0.000067,1.000000,1.000092,True,156731,80036,76681,0,71,470.6637
8175,76,skyscraper,76,76,1,1,0.845236,0.846161,76:0.846161;18:0.012695;68:0.008575;39:0.006348;59:0.006226,0.000022,0.000049,1.000000,0.999969,True,156158,79051,77093,0,71,468.9429
8176,91,trout,91,91,1,1,0.974390,0.952515,91:0.952515;32:0.004242;73:0.003967;24:0.001862;17:0.001770,0.000440,0.006334,0.999992,1.000244,True,157264,80531,76719,0,71,472.2643
8177,37,house,37,37,1,1,0.288077,0.287872,37:0.287872;78:0.039459;17:0.036072;89:0.033173;21:0.023956,0.000014,0.000766,1.000000,0.999237,True,172751,94659,78078,0,71,518.7718
8178,2,baby,2,2,1,1,0.543652,0.543732,2:0.543732;11:0.115234;35:0.111237;98:0.020081;45:0.015625,0.000012,0.000098,1.000000,0.999908,True,156320,79405,76901,0,71,469.4294
8179,3,bear,4,4,1,0,0.575738,0.575806,4:0.575806;3:0.133789;72:0.048340;55:0.044922;63:0.039337,0.000016,0.000142,1.000000,0.999878,True,205279,122460,82805,0,71,616.4535
8180,62,poppy,62,62,1,1,0.878795,0.879822,62:0.879822;92:0.048553;70:0.017487;82:0.008270;14:0.004608,0.000026,0.000058,1.000000,1.000000,True,155731,79410,76307,0,71,467.6607
8181,43,lion,38,38,1,0,0.697237,0.697632,38:0.697632;15:0.057922;43:0.052277;19:0.037567;97:0.037354,0.000019,0.000085,1.000000,0.999939,True,155064,78853,76197,0,71,465.6577
8182,91,trout,91,91,1,1,0.878837,0.879883,91:0.879883;32:0.016418;73:0.008698;27:0.007935;44:0.005920,0.000024,0.000027,1.000000,1.000000,True,156965,79957,76994,0,71,471.3664
8183,48,motorcycle,48,48,1,1,0.887182,0.888275,48:0.888275;41:0.013153;49:0.004700;16:0.004486;8:0.003998,0.000025,0.000087,1.000000,0.999939,True,156953,79752,77187,0,71,471.3303
8184,63,porcupine,63,63,1,1,0.501695,0.501556,63:0.501556;27:0.094879;74:0.033997;93:0.030090;32:0.027435,0.000012,-0.000058,1.000000,1.000061,True,157958,80377,77567,0,71,474.3483
8185,34,fox,34,34,1,1,0.374689,0.374512,34:0.374512;44:0.180786;91:0.042328;29:0.039581;27:0.030334,0.000018,0.000927,1.000000,0.999084,True,156863,79721,77128,0,71,471.0601
8186,56,palm_tree,33,33,1,0,0.252716,0.252533,33:0.252533;42:0.165527;88:0.053223;82:0.045990;96:0.039948,0.000014,0.000797,1.000000,0.999207,True,157359,80164,77181,0,71,472.5495
8187,34,fox,34,34,1,1,0.874799,0.875763,34:0.875763;3:0.010010;69:0.009430;36:0.007660;97:0.006927,0.000023,0.000062,1.000000,0.999969,True,157342,80643,76685,0,71,472.4985
8188,53,orange,53,53,1,1,0.565536,0.565582,53:0.565582;83:0.120514;57:0.102997;14:0.023407;0:0.017761,0.000015,0.000162,1.000000,0.999847,True,172670,81073,91583,0,71,518.5285
8189,3,bear,21,21,1,0,0.274692,0.274445,21:0.274445;3:0.095978;31:0.073212;55:0.053345;72:0.030609,0.000017,0.000799,1.000000,0.999207,True,156517,79199,77304,0,71,470.0210
8190,28,cup,28,28,1,1,0.975163,0.944794,28:0.944794;10:0.007324;40:0.007263;84:0.002747;20:0.002686,0.000611,0.011039,0.999973,1.000366,True,156289,79955,76320,0,71,469.3363
8191,8,bicycle,8,8,1,1,0.776516,0.777069,8:0.777069;48:0.063843;59:0.005829;31:0.004761;52:0.004517,0.000018,0.000101,1.000000,0.999908,True,156687,79357,77316,0,71,470.5315
8192,40,lamp,99,99,1,0,0.231692,0.231506,99:0.231506;44:0.080536;29:0.051788;40:0.037018;78:0.036530,0.000014,0.000950,1.000000,0.999054,True,156038,79416,76608,0,71,468.5826
8193,44,lizard,84,84,1,0,0.406861,0.406738,84:0.406738;45:0.145752;44:0.083893;25:0.057404;5:0.046112,0.000017,0.000837,1.000000,0.999176,True,156798,80203,76581,0,71,470.8649
8194,33,forest,47,47,1,0,0.578006,0.578156,47:0.578156;59:0.108765;96:0.107880;33:0.036407;52:0.033661,0.000015,-0.000053,1.000000,1.000061,True,157735,80407,77314,0,71,473.6787
8195,61,plate,61,61,1,1,0.887513,0.868286,61:0.868286;10:0.052795;22:0.047241;13:0.002045;16:0.001526,0.000386,0.001895,0.999902,0.999847,True,157021,79492,77515,0,71,471.5345
8196,60,plain,60,60,1,1,0.965947,0.948273,60:0.948273;71:0.010345;68:0.003387;23:0.002502;33:0.002014,0.000355,0.003514,0.999989,1.000183,True,157752,80703,77035,0,71,473.7297
8197,73,shark,73,73,1,1,0.743259,0.743713,73:0.743713;30:0.089478;95:0.041046;91:0.024536;93:0.016205,0.000020,0.000088,1.000000,0.999939,True,156470,79378,77078,0,71,469.8799
8198,61,plate,61,61,1,1,0.604699,0.604828,61:0.604828;10:0.190338;32:0.039581;22:0.016327;36:0.014587,0.000015,0.000106,1.000000,0.999908,True,156916,80049,76853,0,71,471.2192
8199,26,crab,45,45,1,0,0.375999,0.375885,45:0.375885;26:0.186920;6:0.130035;29:0.037506;93:0.020844,0.000014,0.000650,1.000000,0.999359,True,156108,79724,76370,0,71,468.7928
8200,59,pine_tree,63,63,1,0,0.816403,0.817200,63:0.817200;64:0.010468;66:0.008759;72:0.008545;42:0.007294,0.000019,-0.000016,1.000000,1.000031,True,157505,80549,76942,0,71,472.9880
8201,4,beaver,4,4,1,1,0.119004,0.118866,4:0.118866;3:0.106079;63:0.103241;55:0.086578;72:0.083130,0.000019,0.001353,0.999999,0.998657,True,156755,79665,77076,0,71,470.7357
8202,49,mountain,49,49,1,1,0.879663,0.880737,49:0.880737;23:0.016266;37:0.010223;30:0.007355;76:0.005402,0.000025,0.000131,1.000000,0.999908,True,156730,79989,76727,0,71,470.6607
8203,92,tulip,92,92,1,1,0.924786,0.904907,92:0.904907;70:0.030731;83:0.011688;62:0.011383;1:0.005768,0.000399,0.002763,0.999956,1.000092,True,157900,80556,77330,0,71,474.1742
8204,92,tulip,92,92,1,1,0.790270,0.790924,92:0.790924;70:0.062744;54:0.021698;62:0.016693;83:0.012817,0.000022,0.000022,1.000000,1.000000,True,154745,77718,77013,0,71,464.6997
8205,6,bee,45,45,1,0,0.267161,0.267029,45:0.267029;14:0.131012;6:0.115662;88:0.060211;84:0.044708,0.000015,0.000892,1.000000,0.999115,True,157358,79690,77654,0,71,472.5465
8206,72,seal,55,55,1,0,0.322075,0.321716,55:0.321716;72:0.266907;15:0.240814;57:0.097748;4:0.025635,0.000021,0.001260,0.999999,0.999420,True,156998,79914,77070,0,71,471.4655
8207,86,telephone,86,86,1,1,0.683167,0.683502,86:0.683502;39:0.041809;22:0.028381;87:0.023987;40:0.019348,0.000015,-0.000116,1.000000,1.000122,True,156411,79516,76881,0,71,469.7027
8208,18,caterpillar,18,18,1,1,0.916438,0.917572,18:0.917572;44:0.013458;14:0.009369;6:0.008087;79:0.004700,0.000024,-0.000157,1.000000,1.000214,True,157376,79941,77421,0,71,472.6006
8209,20,chair,20,20,1,1,0.915227,0.916260,20:0.916260;25:0.016876;84:0.003418;5:0.003235;58:0.002991,0.000025,0.000226,1.000000,0.999817,True,157961,79188,78759,0,71,474.3574
8210,55,otter,4,4,1,0,0.431244,0.431152,4:0.431152;55:0.147552;74:0.065308;72:0.063904;3:0.046692,0.000016,0.000808,1.000000,0.999207,True,156604,79779,76811,0,71,470.2823
8211,0,apple,0,0,1,1,0.387078,0.387085,0:0.387085;57:0.184845;53:0.168579;2:0.022919;68:0.008881,0.000012,0.000861,1.000000,0.999146,True,156140,79476,76650,0,71,468.8889
8212,85,tank,85,85,1,1,0.910722,0.911926,85:0.911926;89:0.010712;12:0.008789;37:0.007324;90:0.006927,0.000027,0.000154,1.000000,0.999908,True,158286,80968,77304,0,71,475.3333
8213,75,skunk,63,63,1,0,0.235226,0.235016,63:0.235016;80:0.146729;65:0.108032;64:0.063202;75:0.036957,0.000019,0.001261,1.000000,0.998749,True,157318,79728,77576,0,71,472.4264
8214,18,caterpillar,18,18,1,1,0.367828,0.367706,18:0.367706;33:0.121155;99:0.083832;76:0.065338;96:0.026886,0.000013,0.000676,1.000000,0.999329,True,178227,96619,81594,0,71,535.2162
8215,23,cloud,23,23,1,1,0.954712,0.936890,23:0.936890;49:0.015717;71:0.003754;67:0.003174;73:0.002655,0.000358,0.002933,0.999983,1.000092,True,156031,79296,76721,0,71,468.5616
8216,74,shrew,77,77,1,0,0.178167,0.178040,77:0.178040;74:0.096008;80:0.069366;50:0.061584;51:0.059143,0.000015,0.001166,1.000000,0.998840,True,156861,80053,76794,0,71,471.0541
8217,95,whale,95,95,1,1,0.902910,0.903961,95:0.903961;30:0.042847;12:0.010010;69:0.003998;72:0.003632,0.000024,0.000059,1.000000,1.000000,True,159909,82384,77511,0,71,480.2072
8218,81,streetcar,81,81,1,1,0.923633,0.924805,81:0.924805;13:0.017792;90:0.015198;87:0.001740;4:0.001556,0.000025,-0.000099,1.000000,1.000153,True,156831,79910,76907,0,71,470.9640
8219,58,pickup_truck,58,58,1,1,0.833285,0.834137,58:0.834137;89:0.056854;85:0.017426;13:0.008820;41:0.008301,0.000022,-0.000092,1.000000,1.000122,True,163956,84112,79830,0,71,492.3604
8220,73,shark,73,73,1,1,0.484517,0.484589,73:0.484589;30:0.267822;95:0.080048;93:0.024109;72:0.021515,0.000017,0.000624,1.000000,0.999390,True,177155,99911,77230,0,71,531.9970
8221,60,plain,60,60,1,1,0.494445,0.494293,60:0.494293;71:0.345764;12:0.015717;68:0.012787;23:0.010986,0.000022,0.000719,0.999999,0.999298,True,155253,78344,76895,0,71,466.2252
8222,21,chimpanzee,21,21,1,1,0.949907,0.911194,21:0.911194;3:0.040161;31:0.007355;43:0.004211;4:0.002625,0.000775,0.010823,0.999774,1.000092,True,158503,80246,78243,0,71,475.9850
8223,14,butterfly,62,62,1,0,0.243643,0.243439,62:0.243439;92:0.236298;70:0.160004;83:0.099091;1:0.027954,0.000021,0.001079,0.999999,0.998932,True,157259,80474,76771,0,71,472.2492
8224,19,cattle,19,19,1,1,0.260663,0.260437,19:0.260437;3:0.137848;31:0.087708;75:0.064575;15:0.050201,0.000016,0.000737,1.000000,0.999268,True,173631,96724,76893,0,71,521.4144
8225,87,television,87,87,1,1,0.603618,0.603851,87:0.603851;46:0.074646;98:0.053070;11:0.020508;35:0.019165,0.000015,0.000128,1.000000,0.999878,True,155728,79482,76232,0,71,467.6517
8226,47,maple_tree,28,28,1,0,0.435997,0.435944,28:0.435944;40:0.155365;47:0.051605;56:0.045074;69:0.033905,0.000016,0.000710,1.000000,0.999298,True,157570,80769,76787,0,71,473.1832
8227,79,spider,79,79,1,1,0.452118,0.452087,79:0.452087;7:0.332031;6:0.066833;14:0.014618;18:0.010681,0.000017,0.000630,1.000000,0.999390,True,158347,81538,76795,0,71,475.5165
8228,90,train,90,90,1,1,0.474366,0.474335,90:0.474335;81:0.108429;13:0.076263;12:0.035706;37:0.028900,0.000017,0.000805,1.000000,0.999207,True,157820,80673,77133,0,71,473.9339
8229,75,skunk,75,75,1,1,0.893445,0.894531,75:0.894531;66:0.004974;63:0.004791;51:0.003479;78:0.003052,0.000024,-0.000154,1.000000,1.000183,True,155944,79182,76748,0,69,468.3003
8230,73,shark,73,73,1,1,0.112677,0.112549,73:0.112549;91:0.111023;75:0.077454;30:0.061859;32:0.052856,0.000018,0.001348,0.999999,0.998657,True,156433,79685,76734,0,71,469.7688
8231,15,camel,15,15,1,1,0.919231,0.920441,15:0.920441;19:0.026306;31:0.009918;38:0.005005;43:0.003784,0.000027,-0.000116,1.000000,1.000183,True,157172,80306,76852,0,71,471.9880
8232,41,lawn_mower,41,41,1,1,0.642417,0.642639,41:0.642639;58:0.058685;48:0.044037;89:0.022064;20:0.019684,0.000014,0.000189,1.000000,0.999817,True,156999,80245,76740,0,69,471.4685
8233,39,keyboard,39,39,1,1,0.870640,0.871460,39:0.871460;83:0.005798;57:0.005737;86:0.004639;23:0.003632,0.000020,-0.000048,1.000000,1.000061,True,174763,79434,95315,0,69,524.8138
8234,99,worm,99,99,1,1,0.791901,0.792572,99:0.792572;61:0.042908;78:0.025360;28:0.013519;16:0.013031,0.000020,0.000054,1.000000,0.999969,True,156887,79996,76877,0,71,471.1321
8235,11,boy,85,85,1,0,0.094836,0.094696,85:0.094696;33:0.089203;46:0.041229;21:0.041107;3:0.034668,0.000015,0.001256,0.999999,0.998749,True,156145,79440,76691,0,71,468.9039
8236,94,wardrobe,94,94,1,1,0.455787,0.455750,94:0.455750;16:0.038971;81:0.035767;9:0.033508;87:0.025543,0.000012,0.000674,1.000000,0.999329,True,156579,79618,76947,0,71,470.2072
8237,45,lobster,45,45,1,1,0.964242,0.890259,45:0.890259;24:0.036346;26:0.018616;83:0.010620;29:0.003906,0.001481,0.037137,0.999428,1.000061,True,155308,78776,76518,0,71,466.3904
8238,91,trout,91,91,1,1,0.550211,0.550262,91:0.550262;75:0.078552;73:0.073792;1:0.013153;27:0.009430,0.000012,0.000064,1.000000,0.999939,True,156979,79618,77347,0,71,471.4084
8239,36,hamster,36,36,1,1,0.898638,0.899628,36:0.899628;50:0.029907;64:0.003662;65:0.003204;47:0.002441,0.000025,0.000234,1.000000,0.999817,True,156901,79748,77139,0,71,471.1742
8240,77,snail,77,77,1,1,0.858648,0.859589,77:0.859589;51:0.012329;6:0.011078;79:0.010864;53:0.007629,0.000024,0.000169,1.000000,0.999878,True,156751,79788,76949,0,71,470.7237
8241,3,bear,3,3,1,1,0.205106,0.204926,3:0.204926;72:0.138367;19:0.075867;95:0.052490;55:0.045349,0.000015,0.001043,1.000000,0.998962,True,158690,80184,78492,0,71,476.5465
8242,75,skunk,75,75,1,1,0.834894,0.835785,75:0.835785;87:0.009125;99:0.006622;40:0.005554;14:0.004395,0.000021,0.000015,1.000000,1.000000,True,157755,80507,77234,0,69,473.7387
8243,92,tulip,92,92,1,1,0.888313,0.889435,92:0.889435;62:0.039398;83:0.023743;70:0.007812;54:0.002319,0.000027,0.000124,1.000000,0.999969,True,157396,80195,77187,0,71,472.6607
8244,94,wardrobe,94,94,1,1,0.354768,0.354584,94:0.354584;84:0.187683;33:0.069275;37:0.051697;5:0.041534,0.000018,0.000800,1.000000,0.999207,True,176490,95099,81377,0,71,530.0000
8245,61,plate,61,61,1,1,0.921187,0.922424,61:0.922424;10:0.032715;22:0.008759;99:0.003387;16:0.003082,0.000027,-0.000091,1.000000,1.000153,True,158024,79654,78356,0,71,474.5465
8246,50,mouse,36,36,1,0,0.168641,0.168457,36:0.168457;50:0.126099;80:0.061859;64:0.061340;85:0.049530,0.000014,0.001101,1.000000,0.998901,True,156655,79421,77220,0,71,470.4354
8247,38,kangaroo,38,38,1,1,0.978190,0.896210,38:0.896210;19:0.018433;65:0.015411;97:0.013763;66:0.006744,0.001642,0.051564,0.999631,1.000214,True,157197,80197,76986,0,71,472.0631
8248,12,bridge,12,12,1,1,0.666136,0.666412,12:0.666412;69:0.125702;76:0.028961;17:0.027893;71:0.008575,0.000015,-0.000022,1.000000,1.000031,True,158277,81199,77064,0,71,475.3063
8249,1,aquarium_fish,1,1,1,1,0.899330,0.900330,1:0.900330;93:0.016388;91:0.009796;29:0.007477;73:0.002991,0.000023,0.000097,1.000000,0.999939,True,156642,79654,76974,0,71,470.3964
8250,0,apple,0,0,1,1,0.584383,0.584442,0:0.584442;53:0.083618;57:0.030121;51:0.028168;10:0.011871,0.000013,0.000218,1.000000,0.999786,True,172597,80623,91960,0,71,518.3093
8251,30,dolphin,30,30,1,1,0.672768,0.672974,30:0.672974;95:0.248474;73:0.031647;72:0.003906;91:0.002747,0.000022,0.000227,1.000000,0.999817,True,158257,80790,77453,0,71,475.2462
8252,84,table,84,84,1,1,0.672443,0.672729,84:0.672729;10:0.101624;28:0.024933;19:0.021118;40:0.014954,0.000016,0.000166,1.000000,0.999847,True,156680,80105,76561,0,71,470.5105
8253,98,woman,98,98,1,1,0.602455,0.602600,98:0.602600;35:0.156891;46:0.127380;11:0.047424;2:0.008026,0.000019,0.000213,1.000000,0.999817,True,156642,79323,77305,0,71,470.3964
8254,29,dinosaur,29,29,1,1,0.984981,0.936615,29:0.936615;38:0.009247;64:0.007782;66:0.002991;93:0.002777,0.000968,0.028068,0.999928,1.000031,True,156328,79765,76549,0,71,469.4535
8255,7,beetle,7,7,1,1,0.921611,0.922882,7:0.922882;79:0.010468;24:0.007324;44:0.005432;78:0.002930,0.000029,0.000248,1.000000,0.999817,True,174087,79574,94499,0,71,522.7838
8256,18,caterpillar,18,18,1,1,0.910400,0.911560,18:0.911560;83:0.009216;33:0.006561;14:0.004150;96:0.004089,0.000025,0.000392,1.000000,1.000031,True,155407,79375,76018,0,71,466.6877
8257,48,motorcycle,48,48,1,1,0.927863,0.929077,48:0.929077;8:0.017639;41:0.003571;89:0.002991;38:0.001617,0.000027,-0.000075,1.000000,1.000122,True,156824,79924,76886,0,71,470.9429
8258,89,tractor,81,81,1,0,0.254377,0.254150,81:0.254150;13:0.132690;87:0.042664;9:0.033813;58:0.031006,0.000016,0.000857,1.000000,0.999146,True,156272,79802,76456,0,71,469.2853
8259,91,trout,91,91,1,1,0.859257,0.860138,91:0.860138;73:0.014893;20:0.008972;97:0.007233;32:0.006104,0.000021,0.000019,1.000000,1.000000,True,156841,79627,77200,0,69,470.9940
8260,84,table,84,84,1,1,0.306419,0.306274,84:0.306274;36:0.055603;65:0.051575;10:0.029419;6:0.028320,0.000013,0.000767,1.000000,0.999237,True,157302,80192,77096,0,71,472.3784
8261,63,porcupine,4,4,1,0,0.368187,0.367950,4:0.367950;50:0.067383;74:0.054535;63:0.046356;29:0.044525,0.000015,0.000737,1.000000,0.999268,True,157383,80122,77247,0,71,472.6216
8262,62,poppy,62,62,1,1,0.808846,0.809509,62:0.809509;70:0.066315;92:0.024811;82:0.008453;63:0.003662,0.000020,-0.000044,1.000000,1.000061,True,156692,80114,76564,0,71,470.5465
8263,31,elephant,31,31,1,1,0.449493,0.449524,31:0.449524;19:0.354218;3:0.022369;15:0.021545;37:0.010712,0.000016,0.000715,1.000000,0.999298,True,156137,79405,76718,0,71,468.8799
8264,40,lamp,40,40,1,1,0.677732,0.678101,40:0.678101;28:0.143707;69:0.017578;76:0.016815;51:0.012146,0.000015,-0.000021,1.000000,1.000031,True,157434,80446,76974,0,71,472.7748
8265,55,otter,95,95,1,0,0.221070,0.220947,95:0.220947;72:0.145203;55:0.096466;30:0.082458;4:0.037079,0.000016,0.001167,1.000000,0.998840,True,157858,80705,77139,0,71,474.0480
8266,30,dolphin,30,30,1,1,0.875186,0.876068,30:0.876068;95:0.033966;55:0.012299;73:0.010895;72:0.010712,0.000022,-0.000124,1.000000,1.000153,True,159081,82031,77036,0,71,477.7207
8267,61,plate,61,61,1,1,0.298663,0.298431,61:0.298431;43:0.173187;10:0.087067;22:0.075836;32:0.036499,0.000016,0.000706,1.000000,0.999298,True,156822,79979,76829,0,71,470.9369
8268,86,telephone,86,86,1,1,0.885975,0.886932,86:0.886932;40:0.016022;48:0.010895;16:0.010284;39:0.009247,0.000023,0.000231,1.000000,0.999817,True,156342,79604,76724,0,71,469.4955
8269,47,maple_tree,47,47,1,1,0.441598,0.441650,47:0.441650;52:0.323486;96:0.113434;59:0.021515;36:0.004089,0.000018,0.000842,1.000000,0.999176,True,156587,79688,76885,0,71,470.2312
8270,33,forest,59,59,1,0,0.129882,0.129730,59:0.129730;96:0.114563;18:0.097626;83:0.087860;82:0.070160,0.000015,0.001073,1.000000,0.998932,True,156150,79412,76724,0,71,468.9189
8271,11,boy,4,4,1,0,0.102454,0.102325,4:0.102325;35:0.088654;98:0.076385;55:0.073334;72:0.049377,0.000016,0.001409,0.999999,0.998596,True,156798,79959,76825,0,71,470.8649
8272,25,couch,25,25,1,1,0.353945,0.353699,25:0.353699;20:0.335968;5:0.039978;57:0.021545;39:0.012909,0.000019,0.000770,0.999999,0.999237,True,158291,81014,77263,0,71,475.3483
8273,14,butterfly,14,14,1,1,0.956366,0.954041,14:0.954041;1:0.004303;56:0.002991;88:0.002655;18:0.002136,0.000051,-0.000104,1.000000,1.000214,True,155699,79350,76335,0,71,467.5646
8274,28,cup,28,28,1,1,0.959614,0.944824,28:0.944824;40:0.009918;10:0.003082;15:0.002289;97:0.001892,0.000298,0.002367,0.999993,1.000183,True,156150,79189,76947,0,71,468.9189
8275,75,skunk,75,75,1,1,0.422641,0.422455,75:0.422455;27:0.117065;66:0.044861;55:0.021179;42:0.020416,0.000015,0.000708,1.000000,0.999298,True,172382,94424,77944,0,71,517.6637
8276,11,boy,11,11,1,1,0.402619,0.402435,11:0.402435;2:0.222412;35:0.117706;41:0.035095;46:0.026672,0.000021,0.000925,1.000000,0.999084,True,156407,79646,76747,0,71,469.6907
8277,81,streetcar,81,81,1,1,0.864487,0.865417,81:0.865417;13:0.062744;90:0.021515;37:0.005798;87:0.003815,0.000025,0.000198,1.000000,0.999878,True,175288,94579,80695,0,71,526.3904
8278,61,plate,22,22,1,0,0.537352,0.537506,22:0.537506;61:0.145752;10:0.058350;16:0.030457;28:0.015015,0.000014,0.000128,1.000000,0.999878,True,157577,80521,77042,0,71,473.2042
8279,73,shark,73,73,1,1,0.178899,0.178741,73:0.178741;67:0.125702;93:0.076385;1:0.065277;91:0.026550,0.000017,0.001043,1.000000,0.998962,True,157325,80752,76559,0,71,472.4474
8280,79,spider,79,79,1,1,0.917290,0.829987,79:0.829987;26:0.110718;45:0.007538;44:0.005737;7:0.005524,0.001745,0.032403,0.997195,0.999908,True,157052,79902,77136,0,68,471.6276
8281,5,bed,5,5,1,1,0.813902,0.814697,5:0.814697;25:0.101532;84:0.020996;87:0.006866;94:0.006470,0.000022,-0.000022,1.000000,1.000092,True,158165,79705,78446,0,71,474.9700
8282,88,tiger,88,88,1,1,0.149215,0.149048,88:0.149048;77:0.060974;93:0.055176;73:0.049103;14:0.029846,0.000015,0.001010,1.000000,0.998993,True,157685,81257,76414,0,71,473.5285
8283,56,palm_tree,56,56,1,1,0.595069,0.595245,56:0.595245;59:0.059570;71:0.027252;52:0.017670;60:0.014954,0.000012,0.000126,1.000000,0.999878,True,156316,79327,76975,0,71,469.4174
8284,81,streetcar,81,81,1,1,0.853092,0.854034,81:0.854034;90:0.041260;13:0.037323;37:0.005127;12:0.004425,0.000023,-0.000063,1.000000,1.000092,True,157247,79914,77319,0,71,472.2132
